-2.4	139	-4	  3.8738
-2.4	139	-4	  3.8793
-2.4	139	-4	  3.8844
-2.4	139	-4	  3.8901
-2.4	139	-4	  3.8949
-2.4	139	-4	  3.9005
-2.4	139	-4	  3.9066
-2.4	139	-4	  3.9123
-2.4	139	-4	  3.9171
-2.4	139	-4	  3.9228
-2.4	139	-4	  3.9278
-2.4	139	-4	  3.9333
-2.4	139	-4	  3.9382
-2.4	139	-4	  3.9441
-2.4	139	-4	  3.9499
-2.4	139	-4	  3.9557
-2.4	139	-4	  3.9617
-2.4	139	-4	  3.9664
-2.4	139	-4	  3.9721
-2.4	139	-4	  3.9768
-2.4	139	-4	  3.9826
-2.4	139	-4	  3.9874
-2.4	139	-4	  3.9967
-2.4	139	-4	  4.0027
-2.4	139	-4	  4.0088
-2.4	139	-4	  4.0141
-2.4	139	-4	  4.0199
-2.4	139	-4	  4.0246
-2.4	139	-4	  4.0304
-2.4	139	-4	  4.0352
-2.4	139	-4	  4.0411
-2.4	139	-4	  4.046
-2.4	139	-4	  4.0519
-2.4	139	-4	  4.0577
-2.4	139	-4	  4.0633
-2.4	139	-4	  4.0683
-2.4	139	-4	  4.074
-2.4	139	-4	  4.0798
-2.4	139	-4	  4.0845
-2.4	139	-4	  4.0903
-2.4	139	-4	  4.0951
-2.4	139	-4	  4.1009
-2.4	139	-4	  4.1068
-2.4	139	-4	  4.1126
-2.4	139	-4	  4.1242
-2.4	139	-4	  4.13
-2.4	139	-4	  4.1351
-2.4	139	-4	  4.1411
-2.4	139	-4	  4.146
-2.4	139	-4	  4.152
-2.4	139	-4	  4.1577
-2.4	139	-4	  4.1632
-2.4	139	-4	  4.1682
-2.4	139	-4	  4.174
-2.4	139	-4	  4.1797
-2.4	139	-4	  4.1846
-2.4	139	-4	  4.1904
-2.4	139	-4	  4.1953
-2.4	139	-4	  4.2012
-2.4	139	-4	  4.2062
-2.4	139	-4	  4.2127
-2.4	139	-4	  4.2177
-2.4	139	-4	  4.2231
-2.4	139	-4	  4.2281
-2.4	139	-4	  4.2337
-2.4	139	-4	  4.2392
-2.4	139	-4	  4.2444
-2.4	139	-4	  4.2501
-2.4	139	-4	  4.2552
-2.4	139	-4	  4.2621
-2.4	139	-4	  4.2668
-2.4	139	-4	  4.2726
-2.4	139	-4	  4.2776
-2.4	139	-4	  4.2831
-2.4	139	-4	  4.2881
-2.4	139	-4	  4.2937
-2.4	139	-4	  4.2988
-2.4	139	-4	  4.3044
-2.4	139	-4	  4.3111
-2.4	139	-4	  4.316
-2.4	139	-4	  4.3218
-2.4	139	-4	  4.3265
-2.4	139	-4	  4.3323
-2.4	139	-4	  4.3371
-2.4	139	-4	  4.3428
-2.4	139	-4	  4.3478
-2.4	139	-4	  4.3532
-2.4	139	-4	  4.3582
-2.4	139	-4	  4.365
-2.4	139	-4	  4.3708
-2.4	139	-4	  4.3756
-2.4	139	-4	  4.3818
-2.4	139	-4	  4.3865
-2.4	139	-4	  4.3923
-2.4	139	-4	  4.3971
-2.4	139	-4	  4.4028
-2.4	139	-4	  4.4079
-2.4	139	-4	  4.4143
-2.4	139	-4	  4.4201
-2.4	139	-4	  4.4251
-2.4	139	-4	  4.4309
-2.4	139	-4	  4.4358
-2.4	139	-4	  4.4418
-2.4	139	-4	  4.4464
-2.4	139	-4	  4.4522
-2.4	139	-4	  4.4568
-2.4	139	-4	  4.4633
-2.4	139	-4	  4.4683
-2.4	139	-4	  4.474
-2.4	139	-4	  4.4799
-2.4	139	-4	  4.4847
-2.4	139	-4	  4.4908
-2.4	139	-4	  4.4958
-2.4	139	-4	  4.5017
-2.4	139	-4	  4.5064
-2.4	139	-4	  4.5131
-2.4	139	-4	  4.5244
-2.4	139	-4	  4.5302
-2.4	139	-4	  4.5353
-2.4	139	-4	  4.5418
-2.4	139	-4	  4.5465
-2.4	139	-4	  4.5524
-2.4	139	-4	  4.5571
-2.4	139	-4	  4.5638
-2.4	139	-4	  4.5694
-2.4	139	-4	  4.5742
-2.4	139	-4	  4.58
-2.4	139	-4	  4.5848
-2.4	139	-4	  4.5905
-2.4	139	-4	  4.5956
-2.4	139	-4	  4.6018
-2.4	139	-4	  4.6064
-2.4	139	-4	  4.6122
-2.4	139	-4	  4.6179
-2.4	139	-4	  4.6233
-2.4	139	-4	  4.6283
-2.4	139	-4	  4.634
-2.4	139	-4	  4.6398
-2.4	139	-4	  4.6447
-2.4	139	-4	  4.6504
-2.4	139	-4	  4.6553
-2.4	139	-4	  4.6614
-2.4	139	-4	  4.6672
-2.4	139	-4	  4.6729
-2.4	139	-4	  4.678
-2.4	139	-4	  4.6836
-2.4	139	-4	  4.6888
-2.4	139	-4	  4.6941
-2.4	139	-4	  4.6999
-2.4	139	-4	  4.7046
-2.4	139	-4	  4.7103
-2.4	139	-4	  4.7163
-2.4	139	-4	  4.7223
-2.4	139	-4	  4.7271
-2.4	139	-4	  4.7329
-2.4	139	-4	  4.7379
-2.4	139	-4	  4.7433
-2.4	139	-4	  4.7483
-2.4	139	-4	  4.754
-2.4	139	-4	  4.7597
-2.4	139	-4	  4.7644
-2.4	139	-4	  4.7714
-2.4	139	-4	  4.7763
-2.4	139	-4	  4.7823
-2.4	139	-4	  4.787
-2.4	139	-4	  4.7927
-2.4	139	-4	  4.7977
-2.4	139	-4	  4.8032
-2.4	139	-4	  4.8082
-2.4	139	-4	  4.8139
